X;week_key;WS_date;WS_ID;WS_week;WS01_01;WS01_02;WS01_03;WS02_01;WS02_02;WS02_03;WS02_04;WS03_01;WS03_02;WS03_03;WS04_01;WS04_02;WS04_03;WS04_04;WS05_01;WS05_02;WS05_03;WS05_04;WS06_01;WS06_02;WS06_03;WS06_04;WS07_01;WS07_02;WS07_03;WS08_01;WS08_02;WS08_03;WS09_01;WS09_02;WS09_03;WS10_01;WS10_02;WS10_03;WS11_01;WS11_02;WS11_03;WS12_01;WS13_01;WS13_02;WS13_03;WS14_01;WS14_02;WS14_03;WS15_01;WS15_02;WS15_03;WS33_01;WS33_02;WS33_03;WS33_04;WS33_05;WS16_01;WS16_02;WS16_03;WS16_04;WS17_01;WS17_02;WS17_03;WS18_01;WS18_02;WS18_03;WS18_04;WS18_05;WS18_06;WS18_07;WS18_08;WS18_09;WS18_10;WS19_01;WS19_02;WS19_03;WS19_04;WS20_01;WS20_02;WS20_03;WS21_01;WS21_02;WS21_03;WS22_01;WS22_02;WS22_03;WS22_04;WS22_05;WS22_06;WS23_01;WS23_02;WS23_03;WS24_01;WS24_02;WS24_03;WS25_01;WS25_02;WS25_03;WS26_01;WS26_02;WS26_03;WS27_01;WS27_02;WS28_01;WS28_02;WS28_03;WS29_01;WS29_02;WS29_03;WS31_01;WS30_01;WS32_01
;vprnb3ff-6;2023-07-02;vprnb3ff;6;3;3;3;5;5;5;1;4;5;5;5;4;4;5;6;6;6;6;2;2;2;3;7;7;7;4;4;4;6;6;6;1;1;1;1;1;1;4;5;5;5;5;5;6;5;5;5;2;2;2;2;2;5;3;4;1;6;5;7;1;1;1;3;2;3;2;2;6;1;7;1;4;1;2;2;2;2;2;1;6;6;5;5;5;5;1;1;1;3;3;3;2;1;1;1;1;2;1;1;1;1;1;5;4;6;9;9;9
;imz1sz6d-6;2023-07-02;imz1sz6d;6;4;4;4;3;4;3;4;4;3;6;5;7;6;4;3;6;7;1;4;4;4;1;4;4;6;5;7;7;5;2;5;6;3;5;2;3;2;2;2;4;4;4;4;2;2;6;5;3;4;4;6;6;6;5;3;3;4;4;3;3;3;4;5;4;5;5;7;7;6;5;5;6;6;4;1;3;6;5;4;3;5;4;4;2;2;5;5;6;5;3;4;5;5;6;2;4;5;6;4;3;5;4;4;3;5;9;9;9
;i3c09wbe-6;2023-07-02;i3c09wbe;6;3;4;6;5;5;6;5;4;3;5;4;3;3;4;3;3;3;3;5;4;4;5;6;6;5;6;6;7;3;4;4;6;3;2;3;2;1;5;4;4;4;6;6;6;3;5;3;2;2;2;2;2;6;6;4;5;6;6;6;1;5;1;3;5;5;6;6;6;1;5;1;1;5;4;4;4;5;4;6;5;6;4;4;3;3;2;1;1;5;4;4;3;3;3;2;4;5;2;2;2;2;2;1;4;4;9;9;9
;2ze615ki-6;2023-07-02;2ze615ki;6;1;1;1;4;2;3;3;5;6;5;6;4;5;5;6;7;7;7;3;3;1;2;5;5;4;7;7;7;5;4;5;2;2;1;2;1;1;1;5;6;4;4;4;5;2;2;1;2;1;1;1;1;4;2;3;1;1;4;2;1;1;1;1;1;1;1;3;4;1;3;1;3;3;2;2;2;1;1;1;3;3;2;2;3;3;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;180;180;120
;qq52peh8-6;2023-07-02;qq52peh8;6;2;3;1;1;1;1;1;2;3;1;2;2;3;3;2;3;1;1;3;5;2;4;6;6;7;7;7;7;4;1;1;5;1;1;1;1;1;3;5;5;5;1;4;4;3;4;1;2;1;3;3;2;7;7;7;7;2;1;1;1;2;1;1;1;2;1;3;1;1;3;1;2;1;4;3;4;1;1;1;1;1;3;4;3;4;1;1;1;1;1;1;1;1;1;3;2;1;3;2;3;2;4;1;1;1;9;9;9
;vid09aia-6;2023-07-02;vid09aia;6;2;2;2;2;2;2;2;6;6;6;5;6;6;6;5;6;5;6;2;2;3;3;6;6;6;6;6;5;6;6;6;3;1;2;5;3;2;2;4;4;5;2;3;6;5;5;5;5;5;5;6;4;6;5;5;3;5;5;5;1;2;3;2;1;2;1;3;2;1;2;2;2;1;4;4;4;4;5;2;3;3;3;5;5;5;1;2;2;2;4;3;2;2;2;6;6;5;3;4;4;4;3;4;6;5;9;9;9
;mu12rky-6;2023-07-02;mu12rky;6;1;1;1;3;2;2;1;6;7;7;7;7;6;6;7;7;4;7;1;1;1;1;7;6;6;7;7;7;7;7;7;1;1;1;2;1;1;3;4;4;4;5;6;5;1;1;1;1;1;1;1;1;4;1;2;2;1;2;2;1;1;1;1;1;1;1;3;2;1;1;1;4;4;2;2;3;1;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;9;9;9
;ki38tijo-6;2023-07-02;ki38tijo;6;3;3;3;1;1;1;1;6;6;6;6;5;6;5;6;6;6;6;2;2;2;2;5;5;5;6;5;5;5;6;5;2;2;2;2;2;2;2;5;6;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;2;2;2;3;3;3;3;2;2;2;2;2;2;4;2;2;4;4;4;4;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;3;4;4;5;3;3;350;100;70
;5p7u6ncy-6;2023-07-02;5p7u6ncy;6;2;1;1;4;5;5;6;5;4;5;5;4;4;5;6;7;7;3;2;1;2;6;6;7;6;6;7;5;6;6;6;5;1;1;3;4;1;5;4;4;5;6;7;7;2;5;3;2;3;4;2;2;4;4;5;5;3;6;6;5;3;1;3;2;1;4;3;5;2;5;1;3;4;5;4;4;5;4;6;5;5;3;6;5;5;1;1;1;2;3;2;1;1;1;5;3;5;4;4;5;4;4;5;4;3;9;9;9
;b2397n83-6;2023-07-02;b2397n83;6;3;2;2;4;2;2;2;5;3;3;5;6;4;5;1;1;1;1;7;7;7;6;7;7;6;5;5;7;7;6;5;3;1;3;1;1;1;3;5;5;4;6;6;6;1;1;1;1;1;1;1;1;2;2;3;2;3;5;6;2;1;1;1;1;1;1;1;5;1;3;2;1;2;1;1;1;4;5;3;2;6;1;1;1;1;1;1;1;1;1;1;2;3;2;1;1;1;5;1;1;1;1;5;1;3;9;9;9
;tttjh8g5-6;2023-07-02;tttjh8g5;6;2;2;2;2;2;2;2;5;4;4;5;6;4;3;3;6;4;6;2;2;2;2;6;6;6;6;6;6;5;4;4;2;2;3;2;2;2;2;4;5;3;7;7;7;3;1;1;1;1;1;1;1;5;4;5;5;2;6;6;1;3;2;1;1;4;1;2;5;1;2;3;1;3;4;2;2;2;2;2;5;4;3;2;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;9;9;9
;dyfs8gmt-6;2023-07-02;dyfs8gmt;6;1;1;1;1;1;1;1;6;6;6;6;6;6;4;7;7;7;5;1;1;1;3;6;6;6;6;6;6;6;6;6;1;1;1;1;1;1;6;5;5;5;1;1;1;1;1;1;1;1;1;1;1;6;5;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;5;5;1;2;2;2;2;2;1;1;1;6;5;5;1;1;1;1;1;1;2;2;2;2;2;2;2;3;9;9;9
;425r1bwh-6;2023-07-02;425r1bwh;6;6;6;5;5;5;6;5;6;5;5;7;7;7;7;7;7;7;6;1;2;2;2;5;5;5;5;6;5;5;5;5;5;4;4;5;4;4;4;6;6;7;5;5;6;5;4;5;5;4;5;5;4;4;4;5;5;5;4;5;4;4;4;3;5;4;5;4;4;5;2;2;2;2;5;5;4;4;4;5;5;5;4;5;5;5;5;4;4;5;5;5;5;4;5;4;4;4;5;5;4;4;4;5;5;4;9;9;9
;89ol0evo-6;2023-07-02;89ol0evo;6;2;2;1;2;1;2;1;5;5;6;6;7;6;6;6;7;6;6;2;3;1;2;6;5;6;7;7;7;7;7;7;3;2;2;2;1;3;4;4;5;3;5;4;6;4;4;4;3;2;3;2;1;4;5;4;3;3;2;7;3;4;4;1;1;1;1;3;3;2;5;1;5;2;2;3;4;3;2;3;1;2;5;5;6;4;1;2;1;5;2;4;1;1;2;1;2;1;1;2;1;1;1;2;1;1;9;9;9
;ngoqu5fr-6;2023-07-02;ngoqu5fr;6;1;1;1;1;1;1;5;5;7;7;7;7;7;7;7;7;3;7;1;1;1;5;7;7;7;7;7;7;5;5;5;5;1;1;1;1;1;1;5;5;5;7;7;7;2;2;1;2;1;1;2;1;4;4;4;4;4;7;6;1;4;1;1;3;3;1;4;4;1;1;1;5;4;1;1;1;3;3;3;4;4;1;1;4;4;1;1;1;3;3;1;1;1;1;1;1;1;1;2;1;1;1;7;4;4;9;9;9
;p0b68lt2-6;2023-07-02;p0b68lt2;6;1;5;1;6;2;1;1;5;5;6;6;5;5;4;7;7;2;7;4;1;1;7;7;7;7;7;7;7;7;7;7;5;2;1;1;1;1;4;5;5;4;7;7;7;1;1;1;1;5;4;1;1;7;4;7;7;2;7;7;1;3;1;1;1;1;1;1;6;1;1;1;1;5;4;1;1;1;1;1;5;1;1;7;4;4;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;5;5;5;4;4;9;9;9
;oagsgy8g-6;2023-07-02;oagsgy8g;6;5;5;5;7;6;6;6;5;5;4;5;5;5;5;3;3;3;3;4;4;5;7;7;7;7;6;5;6;5;5;5;3;2;1;3;4;3;4;5;5;5;7;6;6;3;3;2;5;5;5;5;5;5;5;5;5;6;6;7;6;6;5;6;6;6;5;6;6;6;4;5;6;5;6;5;5;6;5;5;5;6;7;5;6;6;5;5;6;6;5;6;6;6;6;6;6;6;4;5;6;4;5;6;5;6;9;9;9
;czen5l0x-6;2023-07-02;czen5l0x;6;4;4;4;5;6;7;7;1;1;1;1;1;2;2;1;2;2;1;7;7;7;7;3;1;2;1;1;2;1;1;1;2;3;3;2;2;2;2;2;3;3;4;5;6;4;6;6;6;2;2;2;3;2;3;4;2;2;4;6;7;7;2;7;5;7;6;7;7;3;7;7;7;7;3;2;2;2;2;5;7;7;3;2;4;3;4;4;4;4;2;6;7;7;6;2;2;2;3;2;2;1;1;1;4;4;9;9;9
;ismmvezu-6;2023-07-02;ismmvezu;6;2;2;2;5;2;2;2;5;4;2;5;5;5;5;2;3;3;4;3;3;3;3;5;5;5;6;5;6;4;5;5;3;1;2;2;2;2;5;5;5;5;5;5;5;1;2;2;1;1;1;1;1;5;3;5;5;5;5;2;4;1;2;2;2;4;1;1;6;1;1;3;4;5;3;3;3;3;3;3;4;4;5;5;5;5;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;7;5;4;9;9;9
;450lb03u-6;2023-07-02;450lb03u;6;2;1;1;1;2;2;2;7;6;7;7;5;5;6;7;7;7;7;1;1;1;1;6;7;6;7;7;7;7;6;6;1;1;1;2;2;1;6;5;5;5;6;5;6;3;3;3;3;3;3;3;3;4;4;4;4;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;1;2;5;4;4;2;2;1;1;1;4;4;3;3;1;1;1;1;1;1;1;1;1;3;3;3;4;4;4;4;4;4;3;2;9;9;9
;ti6i0zmo-6;2023-07-03;ti6i0zmo;6;2;2;2;2;2;4;2;5;5;6;7;7;7;6;6;6;5;6;1;1;2;2;6;6;6;4;6;6;4;4;4;1;1;1;2;2;2;2;4;4;4;4;4;4;2;3;3;3;3;3;3;2;4;4;4;4;2;4;2;3;2;2;2;2;2;2;2;4;2;2;2;3;3;4;4;4;4;4;4;2;3;4;3;3;3;1;1;1;4;4;4;2;2;2;2;2;2;4;3;3;2;2;4;4;4;9;9;9
;e8xu16am-6;2023-07-03;e8xu16am;6;1;1;1;3;2;3;3;5;4;5;7;7;7;4;4;4;4;3;6;6;6;6;4;4;4;5;5;6;5;5;5;5;1;1;1;1;1;3;4;4;5;4;4;4;1;1;1;1;1;1;1;1;2;3;3;1;3;3;3;1;1;3;3;3;2;3;4;5;1;3;7;2;4;2;2;2;1;1;1;1;1;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;3;3;9;9;9
;lzfx0oul-6;2023-07-03;lzfx0oul;6;1;2;1;1;1;1;3;5;5;4;6;6;6;7;7;6;6;7;1;1;1;3;7;7;7;7;7;7;6;5;5;1;1;1;1;1;1;4;5;4;1;2;4;6;4;1;1;1;1;1;1;4;6;5;6;4;1;3;6;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;4;4;1;1;1;1;1;1;3;2;2;1;1;1;1;1;1;1;1;1;1;4;1;2;2;1;1;1;5;1;1;9;9;9
;sw3sous1-6;2023-07-04;sw3sous1;6;5;5;5;6;6;5;5;2;2;5;2;2;2;2;2;2;2;2;5;6;6;6;3;4;6;4;4;6;2;2;2;6;4;5;2;2;2;6;2;2;2;6;6;6;6;5;3;2;2;2;2;2;5;4;6;5;6;6;6;4;4;4;5;6;2;2;2;6;2;4;1;1;6;5;4;4;5;4;4;5;5;5;5;5;5;3;2;2;5;5;5;3;3;3;2;2;2;2;2;2;2;2;2;2;4;9;9;9
;zyjosap9-6;2023-07-04;zyjosap9;6;3;5;5;5;5;5;5;3;3;3;5;5;5;5;3;3;3;3;5;5;2;5;5;5;5;7;7;7;3;3;3;3;1;1;2;2;2;5;3;3;3;5;5;5;3;3;3;3;3;5;3;3;3;5;3;3;5;5;5;1;1;1;1;2;3;5;5;5;1;1;1;2;1;3;3;3;5;5;5;5;5;3;3;5;5;1;1;1;5;5;5;5;5;5;3;3;3;3;3;3;3;3;3;3;2;9;9;9
;r3f01tls-6;2023-07-04;r3f01tls;6;1;3;1;3;1;1;5;5;5;6;5;6;6;5;3;2;3;4;4;5;3;6;6;6;6;6;5;6;6;5;6;4;1;2;1;1;2;1;4;4;4;5;5;5;1;1;1;1;1;1;1;1;4;3;4;4;1;5;5;2;5;1;1;1;1;1;1;5;1;2;1;2;4;1;1;1;5;5;5;2;3;1;1;1;1;1;1;1;2;4;2;1;1;1;1;1;1;1;1;1;1;1;4;1;2;9;9;9
;68dv6jfc-0;2023-07-05;68dv6jfc;0;1;2;2;4;1;1;1;6;5;5;5;4;4;4;5;6;6;5;2;2;2;2;6;6;6;4;6;5;5;4;5;2;3;1;1;1;4;5;5;5;4;5;5;5;6;6;1;6;1;1;1;1;4;1;4;4;2;4;1;1;4;1;1;1;1;1;1;5;4;5;2;4;1;1;1;1;1;1;1;2;2;1;4;1;1;4;1;1;4;1;1;1;1;1;5;1;1;6;6;1;1;1;2;1;1;9;9;9
;bkij1ijo-0;2023-07-05;bkij1ijo;0;1;2;2;3;2;3;3;6;5;5;4;4;5;4;6;6;5;6;1;1;2;1;6;5;5;5;5;6;5;4;4;2;1;1;2;1;2;3;5;6;6;2;1;1;2;3;2;2;2;1;2;1;2;3;2;2;2;1;1;3;2;1;2;3;2;2;3;2;3;3;2;2;3;2;1;2;2;2;3;3;2;1;1;2;2;1;2;2;2;1;1;2;1;2;1;2;2;1;1;2;1;2;1;2;2;9;9;9
;judkv65u-7;2023-07-08;judkv65u;7;2;3;2;3;2;2;2;4;4;5;4;4;4;4;6;7;7;7;1;1;1;1;5;5;5;5;5;5;3;3;4;1;1;1;1;1;1;4;4;3;4;5;5;5;5;5;5;4;4;4;4;4;3;3;3;3;5;4;4;1;2;1;1;2;1;1;2;2;1;1;1;1;2;3;3;3;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;1;5;5;5;5;5;5;5;5;4;4;4;9;9;9
;9324scyl-7;2023-07-09;9324scyl;7;5;4;2;5;6;5;4;4;5;6;6;5;5;5;6;6;7;6;3;1;1;1;4;5;6;7;7;6;6;6;5;1;1;2;2;1;2;4;4;5;6;6;6;7;2;1;1;1;1;1;2;1;4;4;3;3;3;5;4;4;5;4;4;2;3;2;2;2;2;6;3;3;5;5;5;5;3;2;2;5;5;5;4;5;5;2;1;1;4;3;4;1;1;1;1;1;1;2;2;1;1;1;3;2;1;9;9;9
;1hpx6k84-7;2023-07-09;1hpx6k84;7;1;1;1;1;1;1;1;6;6;6;6;5;4;6;2;7;3;7;4;1;1;4;6;6;6;7;6;7;7;6;7;1;1;1;3;1;1;6;5;5;6;7;7;7;1;1;1;1;3;3;1;1;5;3;4;7;1;4;4;1;2;7;1;1;1;1;1;1;1;4;6;4;1;2;1;1;1;1;1;1;1;3;2;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;9;9;9
;1yqt7phg-7;2023-07-09;1yqt7phg;7;1;3;2;5;3;4;3;5;4;5;5;5;4;3;5;3;2;2;3;3;3;7;5;3;5;7;6;7;7;7;7;6;3;5;5;5;4;7;3;4;3;3;3;3;5;5;6;6;7;5;6;6;7;5;6;5;6;5;6;6;5;1;6;5;6;5;4;7;6;6;3;7;6;6;3;5;4;5;3;4;5;5;4;4;6;5;4;3;4;3;3;6;4;4;3;4;2;4;2;4;3;3;5;3;4;9;9;9
;eakrjt32-7;2023-07-09;eakrjt32;7;3;3;5;4;3;3;5;6;6;3;6;6;4;4;7;7;5;5;3;3;1;3;7;7;6;6;6;6;5;5;5;4;1;1;6;2;1;2;5;6;6;3;3;3;4;4;2;3;3;3;3;3;5;3;4;3;5;5;5;2;6;2;2;2;5;2;5;3;2;6;1;6;2;5;2;4;2;5;3;3;3;5;5;5;5;1;2;1;2;3;1;1;1;1;3;3;3;5;5;3;3;2;5;5;5;9;9;9
;raw3wl0t-7;2023-07-09;raw3wl0t;7;2;3;3;5;5;5;6;6;6;7;5;5;5;5;7;5;5;5;2;3;2;5;6;6;6;7;7;7;7;7;7;3;1;2;1;1;1;5;5;5;5;6;6;6;5;5;1;5;5;6;6;6;4;4;4;4;2;2;2;2;2;1;2;1;2;1;1;3;1;2;1;1;1;5;5;5;1;1;1;2;2;2;4;4;4;1;1;1;1;1;1;4;4;4;5;5;3;4;4;3;3;2;6;6;5;9;9;9
;fdd0do5g-7;2023-07-09;fdd0do5g;7;5;5;5;4;5;4;4;7;7;7;7;7;7;7;7;7;7;7;1;1;1;1;6;6;7;7;7;7;6;6;6;1;1;1;1;1;1;6;6;6;6;7;7;7;4;4;1;5;1;1;1;7;6;5;6;6;4;7;7;1;4;1;4;1;5;1;4;4;1;4;1;1;5;6;4;6;1;1;2;5;7;6;6;6;6;1;1;1;1;1;1;1;1;1;4;1;1;5;5;6;4;4;6;6;6;386;210;200
;tmnfi26g-7;2023-07-09;tmnfi26g;7;4;5;6;6;5;6;4;5;4;5;4;4;4;3;5;5;2;3;1;1;2;3;6;5;6;6;6;5;4;5;5;4;3;1;5;3;2;5;4;3;5;5;4;5;5;4;5;4;5;4;5;4;5;4;5;4;5;3;5;6;6;5;4;6;6;6;4;5;6;6;1;1;4;4;5;5;3;3;4;4;5;4;3;3;3;3;3;4;4;5;3;5;4;5;5;4;5;4;4;5;4;5;4;5;4;9;9;9
;yzbrjqqu-7;2023-07-09;yzbrjqqu;7;5;5;5;5;5;4;4;3;4;4;7;7;7;7;7;7;7;7;2;2;1;1;7;6;6;5;6;6;7;7;7;2;1;1;2;2;3;3;5;6;6;5;4;4;3;3;3;5;5;4;4;4;4;4;4;4;1;2;2;3;3;2;2;1;2;1;2;2;2;2;2;2;2;3;3;3;2;2;2;3;4;3;3;3;3;2;3;3;2;3;3;3;3;2;3;3;3;4;4;3;3;3;3;3;3;237;9;9
;lh9rzirm-7;2023-07-09;lh9rzirm;7;2;7;4;7;2;1;1;6;6;7;7;7;7;4;7;7;7;7;1;1;1;1;4;4;4;7;7;7;5;5;7;1;1;1;1;1;1;4;4;4;4;4;4;4;1;4;1;1;1;1;1;5;4;4;4;4;7;4;4;1;1;1;1;1;1;1;1;1;1;1;1;6;6;4;4;4;1;1;1;4;5;7;6;4;4;1;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1;1;4;4;7;9;9;9
;lbazafhl-7;2023-07-09;lbazafhl;7;1;1;1;3;1;1;1;6;6;6;6;5;4;3;7;7;7;7;1;1;1;1;6;6;6;6;6;6;6;6;6;1;1;1;3;2;2;4;5;5;5;6;6;6;2;2;2;3;2;3;1;2;3;2;3;2;2;6;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;3;3;2;3;3;3;3;4;4;1;1;1;1;1;1;1;1;1;2;2;2;3;3;2;2;2;6;3;6;9;9;9
;dyfs8gmt-7;2023-07-09;dyfs8gmt;7;1;1;1;1;1;1;1;5;5;6;6;6;6;4;6;5;6;4;1;1;2;4;6;6;6;6;6;6;6;5;6;1;1;1;2;1;2;6;5;6;6;3;4;4;2;3;2;2;2;2;2;2;5;4;5;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;1;1;1;2;2;1;3;4;2;1;1;1;6;5;6;1;1;1;3;3;2;2;2;2;2;2;3;2;3;9;9;9
;0twxijztu-7;2023-07-09;0twxijztu;7;1;1;1;2;1;1;2;4;3;3;4;4;3;4;5;7;7;7;1;1;1;1;5;5;5;;;;4;2;3;1;1;1;1;1;1;4;3;3;4;4;4;4;1;1;1;1;1;1;1;1;2;1;4;3;3;6;4;2;4;1;1;1;1;1;1;5;1;3;1;1;2;1;1;1;4;4;4;4;2;2;2;1;1;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;2;2;1;240;239;9
;u84dgoxj-7;2023-07-09;u84dgoxj;7;3;3;4;2;2;2;4;5;5;4;5;5;4;5;6;7;7;6;3;2;2;2;6;5;5;6;6;6;3;4;3;1;1;1;2;2;1;2;5;5;4;5;5;6;3;2;5;3;4;2;2;2;4;3;2;4;5;6;7;4;3;2;2;3;2;2;1;5;1;2;2;3;2;2;2;2;2;2;4;3;3;2;3;5;5;1;2;2;2;2;2;2;3;3;3;2;2;5;4;3;5;5;5;2;2;9;9;9
;nrg5izie-7;2023-07-09;nrg5izie;7;2;2;1;3;3;2;5;5;6;4;6;6;5;6;5;6;6;6;1;2;1;1;6;5;6;5;5;5;6;6;5;2;1;1;3;2;2;5;5;6;4;4;4;4;2;3;3;4;4;4;3;3;5;6;6;5;3;4;3;2;2;3;1;2;3;2;2;5;2;6;1;5;6;3;4;3;3;2;3;2;4;2;3;4;4;3;3;2;3;2;3;2;2;2;2;1;1;3;3;1;1;1;6;5;4;9;9;9
;68dv6jfc-7;2023-07-09;68dv6jfc;7;1;1;3;3;1;1;1;7;6;6;6;6;6;1;6;7;7;7;2;1;1;1;7;7;7;6;6;6;6;5;6;1;2;2;5;1;1;5;5;4;4;5;6;6;1;1;1;1;1;1;1;1;2;1;4;1;2;4;2;2;3;1;1;1;1;1;1;4;2;4;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;9
;imz1sz6d-7;2023-07-09;imz1sz6d;7;4;5;3;4;4;3;5;3;3;4;4;7;5;6;6;3;4;2;3;6;4;4;4;3;4;4;4;5;4;5;5;3;4;4;5;4;3;6;4;5;2;4;3;5;2;4;4;4;4;4;4;4;2;5;2;4;4;3;2;3;4;3;4;2;4;4;3;4;5;3;3;4;3;4;3;4;5;3;5;4;3;5;3;4;4;3;4;4;5;4;4;6;2;4;5;4;4;4;3;5;3;5;5;3;4;9;9;9
;o1uyl68o-7;2023-07-09;o1uyl68o;7;1;2;3;5;4;4;4;6;5;4;6;5;3;4;7;7;7;7;1;1;1;1;7;6;7;7;7;7;3;4;5;1;1;1;1;1;1;5;5;5;5;6;5;6;4;3;4;4;5;4;4;4;4;5;4;3;6;5;6;7;5;6;5;6;5;6;6;7;1;4;1;2;5;4;4;4;3;3;3;6;5;5;5;7;7;1;1;1;1;1;1;1;1;1;3;4;4;4;3;5;5;5;5;5;4;9;9;9
;r3f01tls-7;2023-07-09;r3f01tls;7;1;3;1;5;1;1;4;5;4;5;5;6;6;5;2;3;2;2;4;5;4;6;5;5;6;5;5;6;5;4;5;5;1;2;2;1;1;1;4;4;4;5;5;5;1;1;1;1;1;1;1;1;4;3;5;4;2;5;3;3;4;1;1;1;1;2;1;5;1;2;2;2;2;2;2;2;4;5;5;3;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;9;9;9
;p0b68lt2-7;2023-07-09;p0b68lt2;7;1;2;1;6;1;1;1;6;4;5;5;2;4;2;7;5;2;7;1;1;1;7;7;7;7;7;7;7;5;5;5;1;1;1;1;1;1;5;4;5;4;5;6;7;3;2;1;1;3;1;1;1;6;6;7;6;3;6;7;1;1;1;1;2;3;1;1;5;1;1;1;1;5;4;1;1;1;1;1;6;6;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;3;5;5;4;5;4;1;4;4;9;9;9
;o7igutj0-7;2023-07-09;o7igutj0;7;1;1;1;1;1;2;3;7;7;7;6;6;6;4;7;7;7;7;1;3;1;1;7;7;7;7;7;7;6;7;7;1;1;2;7;1;1;1;7;7;6;5;6;6;6;6;6;6;5;6;5;6;6;6;5;6;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;5;1;2;3;4;3;3;1;2;1;3;4;3;3;3;3;4;1;1;1;2;1;1;2;3;2;7;7;7;6;6;6;6;5;9;9;9
;dxrf7y3e-7;2023-07-09;dxrf7y3e;7;4;4;4;5;3;4;2;5;5;6;6;6;5;4;5;4;4;6;2;3;2;4;5;5;6;7;7;7;4;3;3;2;2;2;3;4;2;5;5;5;5;6;6;6;1;1;1;1;1;1;1;1;4;3;4;3;4;5;4;3;3;1;3;3;3;2;1;4;3;3;1;3;2;2;2;2;3;3;3;5;5;3;4;5;5;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;3;1;1;9;9;9
;wxuuhz4k-7;2023-07-09;wxuuhz4k;7;2;4;1;3;3;1;1;3;3;3;3;3;3;3;3;4;4;3;2;2;3;3;4;4;4;3;3;4;4;4;4;1;1;1;3;3;3;3;4;4;4;4;4;4;3;3;2;2;2;2;2;2;3;2;2;3;4;4;5;2;3;1;3;2;4;4;3;4;1;1;1;2;4;3;3;3;2;2;2;4;4;3;4;5;5;1;1;1;1;1;1;3;3;3;4;4;4;5;5;5;4;4;3;2;5;9;9;9
;2ze615ki-7;2023-07-09;2ze615ki;7;1;1;1;2;3;2;3;5;5;6;5;4;5;5;6;7;7;7;4;3;1;2;5;6;5;6;6;7;5;5;5;3;1;1;3;1;1;3;6;5;4;4;5;5;3;2;2;2;2;2;2;1;3;3;3;3;2;3;1;1;1;1;1;1;1;1;2;3;1;1;1;1;3;3;3;3;1;1;1;3;3;2;3;3;3;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;1;3;1;1;140;140;120
;3o2b1j47-7;2023-07-09;3o2b1j47;7;1;2;1;2;1;1;1;7;7;7;7;7;7;7;6;6;6;6;2;2;2;2;5;5;5;7;7;7;7;7;7;2;2;2;6;1;1;4;6;6;6;6;7;7;3;3;2;3;2;2;2;3;5;5;5;6;1;2;6;1;1;1;1;1;1;1;1;2;1;1;1;2;1;5;3;5;2;2;2;6;6;5;4;3;3;1;1;1;1;1;1;1;1;1;3;3;3;2;2;2;2;3;2;1;1;9;9;9
;zyjosap9-7;2023-07-09;zyjosap9;7;5;5;5;5;5;5;5;3;3;3;5;5;5;5;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;3;3;3;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;1;1;1;1;1;1;1;5;5;5;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;1;1;1;5;5;5;5;5;5;4;4;4;4;4;4;5;4;4;3;3;9;9;9
